lake,gear,sample,lat,long,Alosa_pseudoharengus,Ambloplites_rupestris,Ameiurus_melas,Ameiurus_natalis,Ameiurus_nebulosus,Amia_calva,Aplodinotus_grunniens,Catostomus_commersonii,Chrosomus_eos,Coregonus_artedi,Coregonus_clupeaformis,Cottidae,Cottus_cognatus,Culaea_inconstans,Cyprinella_spiloptera,Cyprinus_carpio,Dorosoma_cepedianum,Erimyzon_sucetta,Esox_americanus,Esox_lucius,Esox_masquinongy,Etheostoma_caeruleum,Etheostoma_exile,Etheostoma_nigrum,Fundulus_diaphanus,Hypentelium_nigricans,Ichthyomyzon_castaneus,Ictalurus_punctatus,Labidesthes_sicculus,Lepisosteus_oculatus,Lepisosteus_osseus,Lepomis_cyanellus,Lepomis_gibbosus,Lepomis_gulosus,Lepomis_macrochirus,Lepomis_megalotis,Lepomis_microlophus,Lota_lota,Luxilus_cornutus,Micropterus_dolomieu,Micropterus_salmoides,Morone_americana,Moxostoma_anisurum,Moxostoma_erythrurum,Moxostoma_macrolepidotum,Moxostoma_valenciennesi,Neogobius_melanostomus,Nocomis_biguttatus,Notemigonus_crysoleucas,Notropis_atherinoides,Notropis_heterodon,Notropis_heterolepis,Notropis_hudsonius,Notropis_stramineus,Notropis_volucellus,Noturus_gyrinus,Oncorhynchus_mykiss,Oncorhynchus_tshawytscha,Perca_flavescens,Percina_caprodes,Petromyzon_marinus,Pimephales_notatus,Pomoxis_nigromaculatus,Pungitius_pungitius,Rhinichthys_atratulus,Rhinichthys_cataractae,Salmo_salar,Salmo_trutta,Salvelinus_fontinalis,Salvelinus_fontinalis_._Salvelinus_namaycush,Salvelinus_namaycush,Sander_vitreus,Semotilus_atromaculatus,Umbra_limi,group,dist2trad,Acipenser_fulvescens,Coregonus_spp,Notropis_spp,Rhinichthys_obtusus,Pimephales_promelas,Ictiobus_cyprinellus,Percopsis_omiscomaycus,Percina_maculata,Noturus_flavus,Phoxinus_eos,Osmerus_mordax,Pomoxis_annularis,Phoxinus_neogaeus,Margariscus_margarita,Carassius_auratus,Hybognathus_hankinsoni,Alosa_spp,Ameiurus_spp,Luxilus_spp,Lepisosteus_spp,Cottus_spp,Oncorhynchus_spp,Salmo_spp,Ctenopharyngodon_spp,Sander_spp,Esox_spp,Ichthyomyzon_spp,Moxostoma_spp,Coregonus_pidschian,Noturus_miurus
Dumont Lake,surface,DUM_04,42.5898,-85.86118333,NA,19,NA,NA,NA,53,0,0,NA,NA,NA,NA,NA,0,30,13399,0,0,NA,0,0,0,0,0,672,0,NA,0,0,NA,NA,0,485,0,4612,0,0,0,NA,0,109,0,NA,NA,NA,NA,0,0,22,0,0,0,0,NA,NA,578,NA,NA,0,0,0,465,0,0,NA,0,NA,0,0,NA,0,0,0,0,21,89.3679914306759,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,485,140,0,46,0,0,0,0,0,0,0,0,0,0
Dumont Lake,surface,DUM_44,42.59048333,-85.86175,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,2004,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,174,0,786,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,21,91.966768887383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,0,0,0,0,0,0,0,0,0,0,0,0,0
Dumont Lake,Small mesh fyke net,15,42.58991,-85.85644,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dumont Lake,surface,DUM_07,42.59021667,-85.85693333,NA,137,NA,NA,NA,213,0,63,NA,NA,NA,NA,NA,0,57,228,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,372,0,1927,25,0,0,NA,0,381,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,25,NA,NA,0,0,0,348,0,0,NA,0,NA,0,0,NA,0,0,0,0,23,52.917008797076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,1322,0,195,0,0,0,0,0,0,0,0,0,0
Dumont Lake,benthic,DUM_08,42.59033333,-85.85658333,NA,0,NA,NA,NA,0,0,93,NA,NA,NA,NA,NA,0,0,0,0,0,NA,252,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,100,0,0,0,NA,0,18,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,23,48.4752157903726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,0,0,0,0,0,0,0,0,0,0,0,0,0
Dumont Lake,Experimental gillnet,24,42.5913,-85.8569,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dumont Lake,Seine,16,42.59594,-85.85381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1018,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dumont Lake,Small mesh fyke net,14,42.59644,-85.85937,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1022,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dumont Lake,surface,DUM_06,42.59088333,-85.85833333,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,44,2966,0,0,NA,25,0,0,0,0,0,0,NA,31,0,NA,NA,0,155,0,1534,25,0,0,NA,0,176,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,44,NA,NA,0,0,0,211,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,25,0,1035,0,0,0,0,0,0,0,0,0,0
Dumont Lake,surface,DUM_09,42.58918333,-85.85791667,NA,0,NA,NA,NA,12,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,18,0,NA,0,0,NA,NA,0,21,0,157,0,0,0,NA,0,27,0,NA,NA,NA,NA,0,0,47,0,0,0,0,NA,NA,0,NA,NA,0,0,0,34,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,14,0,0,0,0,0,0,0,0,0,0
Dumont Lake,surface,DUM_10,42.58981667,-85.85483333,NA,60,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,408,568,0,0,NA,0,0,0,0,0,139,0,NA,0,0,NA,NA,0,259,698,1552,0,0,0,NA,0,3743,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,1506,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,419,0,0,0,0,0,0,0,0,0,0,0,0
Dumont Lake,benthic,DUM_12,42.59081667,-85.85228333,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,9,129,0,0,NA,27,0,0,0,0,36,0,NA,0,0,NA,NA,0,139,0,420,17,0,0,NA,0,35,0,NA,NA,NA,NA,0,0,0,0,13,0,0,NA,NA,46,NA,NA,0,0,0,11,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,27,0,18,0,0,0,0,0,0,0,0,0,0
Dumont Lake,surface,DUM_28,42.5948,-85.86848333,NA,581,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,1165,0,0,0,NA,0,0,0,0,0,153,0,NA,0,0,NA,NA,0,1135,0,5556,76,0,0,NA,0,787,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,44,NA,NA,0,0,0,1129,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,305,727,0,566,0,0,0,0,0,0,0,0,0,0
Dumont Lake,surface,DUM_33,42.59288333,-85.87065,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,156,0,0,NA,0,0,0,0,0,112,0,NA,0,0,NA,NA,0,0,0,1376,0,0,0,NA,0,134,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,1136,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,77,182,0,95,0,0,0,0,0,0,0,0,0,0
Dumont Lake,benthic,DUM_35,42.59125,-85.86743333,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,114,94,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,543,0,7709,92,0,0,NA,0,580,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,281,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,239,0,0,0,0,0,0,0,0,0,0,0,0
Dumont Lake,surface,DUM_36,42.59125,-85.86743333,NA,194,NA,NA,NA,713,0,0,NA,NA,NA,NA,NA,0,0,147,0,0,NA,196,0,0,0,0,0,0,NA,0,0,NA,NA,0,1213,117,4209,0,0,0,NA,0,849,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,953,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,216,494,0,87,0,0,0,0,0,0,0,0,0,0
Dumont Lake,surface,DUM_39,42.5909,-85.86613333,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,138,0,0,NA,95,0,0,0,50,41,0,NA,0,0,NA,NA,0,175,1246,2935,0,0,0,NA,0,386,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,81,NA,NA,0,0,0,345,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947,551,0,327,0,0,0,0,0,0,0,0,0,0
Dumont Lake,surface,DUM_40,42.59041667,-85.86495,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,31,117,0,0,NA,0,0,0,0,39,384,0,NA,60,0,NA,NA,0,885,0,6193,0,0,0,NA,0,372,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,46,NA,NA,0,0,0,1754,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,719,371,0,160,0,0,0,0,0,0,0,0,0,0
Dumont Lake,benthic,DUM_41,42.59041667,-85.86495,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,47,34,0,0,NA,235,0,0,0,146,95,0,NA,0,0,NA,NA,0,492,0,3570,15,0,0,NA,0,218,0,NA,NA,NA,NA,0,0,28,0,0,0,0,NA,NA,90,NA,NA,0,0,0,697,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,645,657,0,228,0,0,0,0,0,0,0,0,0,0
Dumont Lake,surface,DUM_45,42.59233333,-85.86016667,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,3545,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,10,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0
Dumont Lake,surface,DUM_48,42.5944,-85.85831667,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,1564,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,118,0,0,0,NA,0,533,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,33,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,63,0,0,0,0,0,0,0,0,0,0
Dumont Lake,surface,DUM_49,42.59221667,-85.85706667,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,1058,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,325,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,199,0,184,0,0,0,0,0,0,0,0,0,0
Dumont Lake,benthic,DUM_50,42.59221667,-85.85706667,NA,0,NA,NA,NA,0,0,164,NA,NA,NA,NA,NA,0,0,180,0,0,NA,125,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,151,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,72,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0
Five Channels Impoundment,Boomshocker,25,44.4633,-83.72054,0,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,32,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Five Channels Impoundment,surface,FIV_03,44.4637,-83.72156667,NA,663,NA,NA,NA,310,0,1072,NA,NA,NA,NA,NA,0,0,1291,0,0,NA,0,0,116,0,0,0,195,NA,0,0,NA,NA,0,0,0,124,129,0,0,NA,2024,0,0,NA,NA,NA,NA,1572,0,0,0,0,0,0,NA,NA,0,NA,NA,134,256,0,0,0,0,NA,40,NA,0,0,NA,0,564,0,196,1,93.0097632235888,0,0,450,0,0,0,0,575,232,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,9,0,43,211,0,0
Five Channels Impoundment,benthic,FIV_04,44.4637,-83.7212,NA,467,NA,NA,NA,320,0,1027,NA,NA,NA,NA,NA,0,0,509,0,0,NA,331,0,274,0,0,0,0,NA,0,0,NA,NA,0,111,0,207,122,0,0,NA,1742,0,0,NA,NA,NA,NA,1115,0,44,0,0,0,0,NA,NA,0,NA,NA,0,181,0,0,0,0,NA,0,NA,66,0,NA,0,90,0,0,1,68.8060722847008,0,0,654,0,0,0,0,0,74,0,0,0,0,0,0,0,0,72,243,0,0,0,0,0,0,0,0,116,0,0
Five Channels Impoundment,surface,FIV_05,44.46401667,-83.72101667,NA,1768,NA,NA,NA,1512,0,1049,NA,NA,NA,NA,NA,0,0,634,0,0,NA,105,0,60,0,0,0,63,NA,0,0,NA,NA,0,0,0,56,0,0,0,NA,1305,0,0,NA,NA,NA,NA,1801,0,0,0,0,0,0,NA,NA,0,NA,NA,29,851,0,0,0,0,NA,0,NA,0,0,NA,0,62,107,0,1,88.2106114815846,0,0,312,0,0,0,0,90,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,28,0,0,70,0,0
Five Channels Impoundment,surface,FIV_06,44.46323333,-83.72103333,NA,326,NA,NA,NA,198,0,390,NA,NA,NA,NA,NA,0,0,431,0,0,NA,85,0,392,0,0,0,374,NA,0,0,NA,NA,0,159,0,488,0,0,0,NA,515,0,0,NA,NA,NA,NA,1357,0,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,191,0,0,1,39.9518013991179,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,48,0,0
Five Channels Impoundment,Boomshocker,28,44.45647,-83.67762,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Five Channels Impoundment,surface,FIV_48,44.45611667,-83.67658333,NA,264,NA,NA,NA,102,0,1229,NA,NA,NA,NA,NA,0,0,89,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,99,0,322,15,0,0,NA,50,0,0,NA,NA,NA,NA,875,0,69,0,74,0,0,NA,NA,0,NA,NA,0,24,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,4,91.3729782967905,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0
Five Channels Impoundment,Experimental gillnet,1,44.45771,-83.67869,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Five Channels Impoundment,surface,FIV_49,44.45786667,-83.67846667,NA,1100,NA,NA,NA,637,0,2344,NA,NA,NA,NA,NA,0,0,202,0,0,NA,487,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,614,0,0,0,NA,0,0,0,NA,NA,NA,NA,3872,0,0,0,244,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,159,0,0,5,24.8798980896242,0,0,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
Five Channels Impoundment,benthic,FIV_50,44.45786667,-83.67846667,NA,12,NA,NA,NA,0,0,11,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,5,24.8798980896242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Five Channels Impoundment,Experimental gillnet,9,44.45627,-83.68107,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Five Channels Impoundment,surface,FIV_42,44.4566,-83.68095,NA,1213,NA,NA,NA,490,0,906,NA,NA,NA,NA,NA,0,0,0,0,0,NA,719,0,0,0,0,0,0,NA,0,0,NA,NA,0,269,0,557,0,0,0,NA,57,86,0,NA,NA,NA,NA,3267,0,0,164,0,0,0,NA,NA,0,NA,NA,0,0,0,116,0,0,NA,0,NA,0,0,NA,0,198,0,0,6,37.8936377407804,0,0,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0
Five Channels Impoundment,Experimental gillnet,12,44.45463,-83.6781,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Five Channels Impoundment,surface,FIV_45a,44.45436667,-83.67816667,NA,9,NA,NA,NA,0,0,175,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,7,29.7390438447115,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Five Channels Impoundment,benthic,FIV_47,44.45526667,-83.67766667,NA,538,NA,NA,NA,0,0,383,NA,NA,NA,NA,NA,0,0,318,0,0,NA,147,0,0,0,0,0,0,NA,0,0,NA,NA,0,162,0,190,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,306,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,7,78.7069732306711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Five Channels Impoundment,Large mesh fyke net,4,44.46881,-83.70956,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Five Channels Impoundment,surface,FIV_11,44.46895,-83.7106,NA,154,NA,NA,NA,298,0,476,NA,NA,NA,NA,NA,0,0,11839,0,0,NA,69,0,20,0,0,0,9,NA,0,0,NA,NA,0,43,0,69,33,0,0,NA,373,0,0,NA,NA,NA,NA,371,0,0,0,92,0,0,NA,NA,0,NA,NA,0,21,0,0,0,0,NA,0,NA,0,0,NA,0,94,0,0,9,84.2042123928916,0,0,337,0,0,0,0,11,9,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,45,0,0
Five Channels Impoundment,benthic,FIV_12,44.46895,-83.7106,NA,1816,NA,NA,NA,1092,0,2143,NA,NA,NA,NA,NA,0,0,2300,0,0,NA,1127,0,0,0,0,0,28,NA,0,0,NA,NA,0,430,0,876,200,0,0,NA,594,0,0,NA,NA,NA,NA,1827,0,27,0,549,0,0,NA,NA,0,NA,NA,60,0,0,133,0,0,NA,0,NA,0,0,NA,0,462,0,37,9,84.2042123928916,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,34,0,0,0,0,0,10,0,13,162,0,0
Five Channels Impoundment,Large mesh fyke net,6,44.46489,-83.71007,0,2,0,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Five Channels Impoundment,surface,FIV_16,44.4657,-83.71005,NA,134,NA,NA,NA,23,0,337,NA,NA,NA,NA,NA,0,0,74,0,0,NA,215,0,0,0,0,0,0,NA,0,0,NA,NA,0,1077,0,1744,818,0,0,NA,0,0,0,NA,NA,NA,NA,116,0,18,0,66,0,0,NA,NA,0,NA,NA,36,0,0,9,0,0,NA,0,NA,0,0,NA,0,0,0,12,10,90.0232339398127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,0,0,0,0,0,0,0,0,22,0,0
Five Channels Impoundment,Large mesh fyke net,15,44.46489,-83.71007,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Five Channels Impoundment,surface,FIV_16,44.4657,-83.71005,NA,134,NA,NA,NA,23,0,337,NA,NA,NA,NA,NA,0,0,74,0,0,NA,215,0,0,0,0,0,0,NA,0,0,NA,NA,0,1077,0,1744,818,0,0,NA,0,0,0,NA,NA,NA,NA,116,0,18,0,66,0,0,NA,NA,0,NA,NA,36,0,0,9,0,0,NA,0,NA,0,0,NA,0,0,0,12,13,90.0232339398127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,0,0,0,0,0,0,0,0,22,0,0
Five Channels Impoundment,Large mesh fyke net,23,44.46489,-83.71007,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
